PortfolioID	TradeID	CollectRegulations	ProductClass	RiskType	Qualifier	Bucket	Label1	Label2	Amount	AmountCurrency	AmountUSD
C457	C457.S_CMV_12	All	Commodity	Risk_CommodityVol	Grains Wheat	13	2y		8000000	USD	8000000
C457	C457.S_CMV_12	All	Commodity	Risk_CommodityVol	Grains Wheat	13	2y		8000000	USD	8000000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C458	C458.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C459	C459.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C460	C460.S_CMV_4	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	6m		-32000000	USD	-32000000
C460	C460.S_CMV_8	All	Commodity	Risk_CommodityVol	NA Power ERCOT	8	5y		7000000	USD	7000000
C461	C461.S_CMV_4	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	6m		-32000000	USD	-32000000
C461	C461.S_CMV_17	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	2w		20000000	USD	20000000
C462	C462.S_CMV_3	All	Commodity	Risk_CommodityVol	Coal Australia	1	3m		-3000000	USD	-3000000
C462	C462.S_CMV_18	All	Commodity	Risk_CommodityVol	Coal Australia	1	6m		3000000	USD	3000000
C463	C463.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C463	C463.S_CMV_2	All	Commodity	Risk_CommodityVol	Coal Americas	1	1m		3000000	USD	3000000
C464	C464.S_CMV_4	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	6m		-32000000	USD	-32000000
C464	C464.S_CMV_5	All	Commodity	Risk_CommodityVol	Crude oil Asia/Middle East	2	1y		-10000000	USD	-10000000
C465	C465.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C465	C465.S_CMV_14	All	Commodity	Risk_CommodityVol	Natural Gas Index	17	20y		-2000000	USD	-2000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C466	C466.S_CMV_3	All	Commodity	Risk_CommodityVol	Coal Australia	1	3m		-3000000	USD	-3000000
C467	C467.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C467	C467.S_CMV_6	All	Commodity	Risk_CommodityVol	Light Ends Americas	3	2y		5500000	USD	5500000
C468	C468.S_CMV_2	All	Commodity	Risk_CommodityVol	Coal Americas	1	1m		3000000	USD	3000000
C468	C468.S_CMV_9	All	Commodity	Risk_CommodityVol	Freight Dry	10	10y		1000000	USD	1000000
C469	C469.S_CMV_2	All	Commodity	Risk_CommodityVol	Coal Americas	1	1m		3000000	USD	3000000
C469	C469.S_CMV_9	All	Commodity	Risk_CommodityVol	Freight Dry	10	10y		1000000	USD	1000000
C469	C469.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C470	C470.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C470	C470.S_CMV_2	All	Commodity	Risk_CommodityVol	Coal Americas	1	1m		3000000	USD	3000000
C470	C470.S_CMV_3	All	Commodity	Risk_CommodityVol	Coal Australia	1	3m		-3000000	USD	-3000000
C470	C470.S_CMV_4	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	6m		-32000000	USD	-32000000
C470	C470.S_CMV_5	All	Commodity	Risk_CommodityVol	Crude oil Asia/Middle East	2	1y		-10000000	USD	-10000000
C470	C470.S_CMV_6	All	Commodity	Risk_CommodityVol	Light Ends Americas	3	2y		5500000	USD	5500000
C470	C470.S_CMV_7	All	Commodity	Risk_CommodityVol	NA Natural Gas Gulf Coast	6	3y		30000000	USD	30000000
C470	C470.S_CMV_8	All	Commodity	Risk_CommodityVol	NA Power ERCOT	8	5y		7000000	USD	7000000
C470	C470.S_CMV_9	All	Commodity	Risk_CommodityVol	Freight Dry	10	10y		1000000	USD	1000000
C470	C470.S_CMV_10	All	Commodity	Risk_CommodityVol	Base Metals Copper	11	6m		-7000000	USD	-7000000
C470	C470.S_CMV_11	All	Commodity	Risk_CommodityVol	Precious Metals Gold	12	1y		12000000	USD	12000000
C470	C470.S_CMV_12	All	Commodity	Risk_CommodityVol	Grains Wheat	13	2y		8000000	USD	8000000
C470	C470.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C470	C470.S_CMV_14	All	Commodity	Risk_CommodityVol	Natural Gas Index	17	20y		-2000000	USD	-2000000
C470	C470.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C470	C470.S_CMV_16	All	Commodity	Risk_CommodityVol	Random Length Lumber	16	30y		-700000	USD	-700000
C470	C470.S_CMV_17	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	2w		20000000	USD	20000000
C470	C470.S_CMV_18	All	Commodity	Risk_CommodityVol	Coal Australia	1	6m		3000000	USD	3000000
C471	C471.S_IRV_1	All	RatesFX	Risk_IRVol	USD		30y		700000000	USD	700000000
C471	C471.S_IRV_2	All	RatesFX	Risk_IRVol	JPY		20y		200000000	USD	200000000
C471	C471.S_IRV_3	All	RatesFX	Risk_IRVol	CAD		15y		250000000	USD	250000000
C471	C471.S_IRV_4	All	RatesFX	Risk_IRVol	JPY		10y		200000000	USD	200000000
C471	C471.S_IRV_5	All	RatesFX	Risk_IRVol	INR		5y		80000000	USD	80000000
C471	C471.S_IRV_6	All	RatesFX	Risk_IRVol	EUR		3y		50000000	USD	50000000
C471	C471.S_IRV_7	All	RatesFX	Risk_IRVol	CNY		2y		50000000	USD	50000000
C471	C471.S_IRV_8	All	RatesFX	Risk_IRVol	RUB		1y		20000000	USD	20000000
C471	C471.S_IRV_9	All	RatesFX	Risk_IRVol	USD		6m		100000000	USD	100000000
C471	C471.S_IRV_10	All	RatesFX	Risk_IRVol	JPY		3m		100000000	USD	100000000
C471	C471.S_IRV_11	All	RatesFX	Risk_IRVol	CAD		1m		100000000	USD	100000000
C471	C471.S_IRV_12	All	RatesFX	Risk_IRVol	JPY		2w		100000000	USD	100000000
C471	C471.S_IRV_13	All	RatesFX	Risk_IRVol	EUR		30y		-100000000	USD	-100000000
C471	C471.S_IRV_14	All	RatesFX	Risk_IRVol	EUR		2y		-100000000	USD	-100000000
C471	C471.S_IRV_15	All	RatesFX	Risk_IRVol	JPY		15y		-100000000	USD	-100000000
C471	C471.S_IRV_16	All	RatesFX	Risk_InflationVol	USD		30y		80000000	USD	80000000
C471	C471.S_IRV_17	All	RatesFX	Risk_InflationVol	JPY		20y		40000000	USD	40000000
C471	C471.S_IRV_18	All	RatesFX	Risk_InflationVol	CAD		20y		20000000	USD	20000000
C471	C471.S_IRV_19	All	RatesFX	Risk_InflationVol	CAD		10y		10000000	USD	10000000
C471	C471.S_IRV_20	All	RatesFX	Risk_InflationVol	INR		5y		10000000	USD	10000000
C471	C471.S_IRV_21	All	RatesFX	Risk_InflationVol	USD		2w		-80000000	USD	-80000000
C471	C471.S_IRV_22	All	RatesFX	Risk_InflationVol	CAD		30y		-10000000	USD	-10000000
C471	C471.S_FXV_1	All	RatesFX	Risk_FXVol	USDGBP		3m		24000000	USD	24000000
C471	C471.S_FXV_2	All	RatesFX	Risk_FXVol	GBPUSD		1y		100000000	USD	100000000
C471	C471.S_FXV_3	All	RatesFX	Risk_FXVol	BRLUSD		2y		80000000	USD	80000000
C471	C471.S_FXV_4	All	RatesFX	Risk_FXVol	EURQAR		1m		-20000000	USD	-20000000
C471	C471.S_FXV_5	All	RatesFX	Risk_FXVol	HKDKRW		6m		-15000000	USD	-15000000
C471	C471.S_FXV_6	All	RatesFX	Risk_FXVol	CNYSGD		3y		12000000	USD	12000000
C471	C471.S_FXV_7	All	RatesFX	Risk_FXVol	RUBTRY		5y		-12000000	USD	-12000000
C471	C471.S_FXV_8	All	RatesFX	Risk_FXVol	KRWBRL		10y		30000000	USD	30000000
C471	C471.S_FXV_9	All	RatesFX	Risk_FXVol	EURQAR		1y		-40000000	USD	-40000000
C471	C471.S_FXV_10	All	RatesFX	Risk_FXVol	USDGBP		1y		-24000000	USD	-24000000
C471	C471.S_CRV_1	All	Credit	Risk_CreditVol	ISIN:US1850531850	1	1y	USD	120000000	USD	120000000
C471	C471.S_CRV_2	All	Credit	Risk_CreditVol	ISIN:US1850531850	1	1y	GBP	60000000	USD	60000000
C471	C471.S_CRV_3	All	Credit	Risk_CreditVol	ISIN:US9800555990	1	3y	USD	30000000	USD	30000000
C471	C471.S_CRV_4	All	Credit	Risk_CreditVol	ISIN:CN0068511222	2	1y	CNY	200000000	USD	200000000
C471	C471.S_CRV_5	All	Credit	Risk_CreditVol	ISIN:CN0068511222	2	2y	CNY	-40000000	USD	-40000000
C471	C471.S_CRV_6	All	Credit	Risk_CreditVol	ISIN:CA2108230001	Residual	1y	USD	10000000	USD	10000000
C471	C471.S_CRV_7	All	Credit	Risk_CreditVol	ISIN:GB1086652888	Residual	5y	EUR	30000000	USD	30000000
C471	C471.S_CRV_8	All	Credit	Risk_CreditVol	ISIN:CA2108230001	Residual	10y	USD	-160000000	USD	-160000000
C471	C471.S_CRV_9	All	Credit	Risk_CreditVol	ISIN:CN0068511222	2	1y	CNY	-200000000	USD	-200000000
C471	C471.S_CRV_10	All	Credit	Risk_CreditVol	ISIN:US1850531850	1	3y	USD	-120000000	USD	-120000000
C471	C471.S_CNV_1	All	Credit	Risk_CreditVolNonQ	EU.IG	1	1y	CMBX	80000000	USD	80000000
C471	C471.S_CNV_2	All	Credit	Risk_CreditVolNonQ	US.IG	1	1y	CMBX	30000000	USD	30000000
C471	C471.S_CNV_3	All	Credit	Risk_CreditVolNonQ	US.IG	1	2y	CMBX	-20000000	USD	-20000000
C471	C471.S_CNV_4	All	Credit	Risk_CreditVolNonQ	CN.HY	2	3y	CMBX	-85000000	USD	-85000000
C471	C471.S_CNV_5	All	Credit	Risk_CreditVolNonQ	JP.HY	2	5y	ABX	20000000	USD	20000000
C471	C471.S_CNV_6	All	Credit	Risk_CreditVolNonQ	BR.HY	Residual	1y	CMBX	85000000	USD	85000000
C471	C471.S_CNV_7	All	Credit	Risk_CreditVolNonQ	RU.HY	Residual	5y	ABX	10000000	USD	10000000
C471	C471.S_CNV_8	All	Credit	Risk_CreditVolNonQ	BR.HY	Residual	10y	CMBX	65000000	USD	65000000
C471	C471.S_CNV_9	All	Credit	Risk_CreditVolNonQ	RU.HY	Residual	1y	ABX	15000000	USD	15000000
C471	C471.S_EQV_1	All	Equity	Risk_EquityVol	ISIN:AT000089755122	1	1m		1200000	USD	1200000
C471	C471.S_EQV_2	All	Equity	Risk_EquityVol	ISIN:AT016188495495	1	3m		1000000	USD	1000000
C471	C471.S_EQV_3	All	Equity	Risk_EquityVol	ISIN:AT000089755122	1	6m		-3000000	USD	-3000000
C471	C471.S_EQV_4	All	Equity	Risk_EquityVol	ISIN:AU001159751155	2	1y		-2000000	USD	-2000000
C471	C471.S_EQV_5	All	Equity	Risk_EquityVol	ISIN:AU003186678890	2	2y		-1000000	USD	-1000000
C471	C471.S_EQV_6	All	Equity	Risk_EquityVol	ISIN:AU002189533177	5	3y		15000000	USD	15000000
C471	C471.S_EQV_7	All	Equity	Risk_EquityVol	ISIN:CA842256904411	9	5y		-400000	USD	-400000
C471	C471.S_EQV_8	All	Equity	Risk_EquityVol	ISIN:BR484898123123	10	10y		2000000	USD	2000000
C471	C471.S_EQV_9	All	Equity	Risk_EquityVol	SPX	11	15y		30000000	USD	30000000
C471	C471.S_EQV_10	All	Equity	Risk_EquityVol	SPX	11	20y		-10000000	USD	-10000000
C471	C471.S_EQV_11	All	Equity	Risk_EquityVol	VIX	12	30y		50000000	USD	50000000
C471	C471.S_EQV_12	All	Equity	Risk_EquityVol	ISIN:GB770459100599	Residual	10y		400000	USD	400000
C471	C471.S_EQV_13	All	Equity	Risk_EquityVol	ISIN:CY180666897555	Residual	30y		-500000	USD	-500000
C471	C471.S_EQV_14	All	Equity	Risk_EquityVol	ISIN:AU001159751155	2	6m		-200000	USD	-200000
C471	C471.S_EQV_15	All	Equity	Risk_EquityVol	ISIN:AU001159751155	2	1m		200000	USD	200000
C471	C471.S_EQV_16	All	Equity	Risk_EquityVol	ISIN:AT000089755122	1	2y		-1200000	USD	-1200000
C471	C471.S_EQV_17	All	Equity	Risk_EquityVol	ISIN:AT016188495495	1	2y		-1200000	USD	-1200000
C471	C471.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C471	C471.S_CMV_2	All	Commodity	Risk_CommodityVol	Coal Americas	1	1m		3000000	USD	3000000
C471	C471.S_CMV_3	All	Commodity	Risk_CommodityVol	Coal Australia	1	3m		-3000000	USD	-3000000
C471	C471.S_CMV_4	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	6m		-32000000	USD	-32000000
C471	C471.S_CMV_5	All	Commodity	Risk_CommodityVol	Crude oil Asia/Middle East	2	1y		-10000000	USD	-10000000
C471	C471.S_CMV_6	All	Commodity	Risk_CommodityVol	Light Ends Americas	3	2y		5500000	USD	5500000
C471	C471.S_CMV_7	All	Commodity	Risk_CommodityVol	NA Natural Gas Gulf Coast	6	3y		30000000	USD	30000000
C471	C471.S_CMV_8	All	Commodity	Risk_CommodityVol	NA Power ERCOT	8	5y		7000000	USD	7000000
C471	C471.S_CMV_9	All	Commodity	Risk_CommodityVol	Freight Dry	10	10y		1000000	USD	1000000
C471	C471.S_CMV_10	All	Commodity	Risk_CommodityVol	Base Metals Copper	11	6m		-7000000	USD	-7000000
C471	C471.S_CMV_11	All	Commodity	Risk_CommodityVol	Precious Metals Gold	12	1y		12000000	USD	12000000
C471	C471.S_CMV_12	All	Commodity	Risk_CommodityVol	Grains Wheat	13	2y		8000000	USD	8000000
C471	C471.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
C471	C471.S_CMV_14	All	Commodity	Risk_CommodityVol	Natural Gas Index	17	20y		-2000000	USD	-2000000
C471	C471.S_CMV_15	All	Commodity	Risk_CommodityVol	Ethanol	16	5y		600000	USD	600000
C471	C471.S_CMV_16	All	Commodity	Risk_CommodityVol	Random Length Lumber	16	30y		-700000	USD	-700000
C471	C471.S_CMV_17	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	2w		20000000	USD	20000000
C471	C471.S_CMV_18	All	Commodity	Risk_CommodityVol	Coal Australia	1	6m		3000000	USD	3000000
C472	C472.S_IRV_1	All	RatesFX	Risk_IRVol	USD		30y		700000000	USD	700000000
C472	C472.S_IRV_2	All	RatesFX	Risk_IRVol	JPY		20y		200000000	USD	200000000
C472	C472.S_IRV_3	All	RatesFX	Risk_IRVol	CAD		15y		250000000	USD	250000000
C472	C472.S_IRV_4	All	RatesFX	Risk_IRVol	JPY		10y		200000000	USD	200000000
C472	C472.S_IRV_5	All	RatesFX	Risk_IRVol	INR		5y		80000000	USD	80000000
C472	C472.S_IRV_6	All	RatesFX	Risk_IRVol	EUR		3y		50000000	USD	50000000
C472	C472.S_IRV_7	All	RatesFX	Risk_IRVol	CNY		2y		50000000	USD	50000000
C472	C472.S_IRV_8	All	RatesFX	Risk_IRVol	RUB		1y		20000000	USD	20000000
C472	C472.S_IRV_9	All	RatesFX	Risk_IRVol	USD		6m		100000000	USD	100000000
C472	C472.S_IRV_10	All	RatesFX	Risk_IRVol	JPY		3m		100000000	USD	100000000
C472	C472.S_IRV_11	All	RatesFX	Risk_IRVol	CAD		1m		100000000	USD	100000000
C472	C472.S_IRV_12	All	RatesFX	Risk_IRVol	JPY		2w		100000000	USD	100000000
C472	C472.S_IRV_13	All	RatesFX	Risk_IRVol	EUR		30y		-100000000	USD	-100000000
C472	C472.S_IRV_14	All	RatesFX	Risk_IRVol	EUR		2y		-100000000	USD	-100000000
C472	C472.S_IRV_15	All	RatesFX	Risk_IRVol	JPY		15y		-100000000	USD	-100000000
C472	C472.S_IRV_16	All	RatesFX	Risk_InflationVol	USD		30y		80000000	USD	80000000
C472	C472.S_IRV_17	All	RatesFX	Risk_InflationVol	JPY		20y		40000000	USD	40000000
C472	C472.S_IRV_18	All	RatesFX	Risk_InflationVol	CAD		20y		20000000	USD	20000000
C472	C472.S_IRV_19	All	RatesFX	Risk_InflationVol	CAD		10y		10000000	USD	10000000
C472	C472.S_IRV_20	All	RatesFX	Risk_InflationVol	INR		5y		10000000	USD	10000000
C472	C472.S_IRV_21	All	RatesFX	Risk_InflationVol	USD		2w		-80000000	USD	-80000000
C472	C472.S_IRV_22	All	RatesFX	Risk_InflationVol	CAD		30y		-10000000	USD	-10000000
C472	C472.S_FXV_1	All	RatesFX	Risk_FXVol	USDGBP		3m		24000000	USD	24000000
C472	C472.S_FXV_2	All	RatesFX	Risk_FXVol	GBPUSD		1y		100000000	USD	100000000
C472	C472.S_FXV_3	All	RatesFX	Risk_FXVol	BRLUSD		2y		80000000	USD	80000000
C472	C472.S_FXV_4	All	RatesFX	Risk_FXVol	EURQAR		1m		-20000000	USD	-20000000
C472	C472.S_FXV_5	All	RatesFX	Risk_FXVol	HKDKRW		6m		-15000000	USD	-15000000
C472	C472.S_FXV_6	All	RatesFX	Risk_FXVol	CNYSGD		3y		12000000	USD	12000000
C472	C472.S_FXV_7	All	RatesFX	Risk_FXVol	RUBTRY		5y		-12000000	USD	-12000000
C472	C472.S_FXV_8	All	RatesFX	Risk_FXVol	KRWBRL		10y		30000000	USD	30000000
C472	C472.S_FXV_9	All	RatesFX	Risk_FXVol	EURQAR		1y		-40000000	USD	-40000000
C472	C472.S_FXV_10	All	RatesFX	Risk_FXVol	USDGBP		1y		-24000000	USD	-24000000
C472	C472.S_CRV_1	All	Credit	Risk_CreditVol	ISIN:US1850531850	1	1y	USD	120000000	USD	120000000
C472	C472.S_CRV_2	All	Credit	Risk_CreditVol	ISIN:US1850531850	1	1y	GBP	60000000	USD	60000000
C472	C472.S_CRV_3	All	Credit	Risk_CreditVol	ISIN:US9800555990	1	3y	USD	30000000	USD	30000000
C472	C472.S_CRV_4	All	Credit	Risk_CreditVol	ISIN:CN0068511222	2	1y	CNY	200000000	USD	200000000
C472	C472.S_CRV_5	All	Credit	Risk_CreditVol	ISIN:CN0068511222	2	2y	CNY	-40000000	USD	-40000000
C472	C472.S_CRV_6	All	Credit	Risk_CreditVol	ISIN:CA2108230001	Residual	1y	USD	10000000	USD	10000000
C472	C472.S_CRV_7	All	Credit	Risk_CreditVol	ISIN:GB1086652888	Residual	5y	EUR	30000000	USD	30000000
C472	C472.S_CRV_8	All	Credit	Risk_CreditVol	ISIN:CA2108230001	Residual	10y	USD	-160000000	USD	-160000000
C472	C472.S_CRV_9	All	Credit	Risk_CreditVol	ISIN:CN0068511222	2	1y	CNY	-200000000	USD	-200000000
C472	C472.S_CRV_10	All	Credit	Risk_CreditVol	ISIN:US1850531850	1	3y	USD	-120000000	USD	-120000000
C472	C472.S_CNV_1	All	Credit	Risk_CreditVolNonQ	EU.IG	1	1y	CMBX	80000000	USD	80000000
C472	C472.S_CNV_2	All	Credit	Risk_CreditVolNonQ	US.IG	1	1y	CMBX	30000000	USD	30000000
C472	C472.S_CNV_3	All	Credit	Risk_CreditVolNonQ	US.IG	1	2y	CMBX	-20000000	USD	-20000000
C472	C472.S_CNV_4	All	Credit	Risk_CreditVolNonQ	CN.HY	2	3y	CMBX	-85000000	USD	-85000000
C472	C472.S_CNV_5	All	Credit	Risk_CreditVolNonQ	JP.HY	2	5y	ABX	20000000	USD	20000000
C472	C472.S_CNV_6	All	Credit	Risk_CreditVolNonQ	BR.HY	Residual	1y	CMBX	85000000	USD	85000000
C472	C472.S_CNV_7	All	Credit	Risk_CreditVolNonQ	RU.HY	Residual	5y	ABX	10000000	USD	10000000
C472	C472.S_CNV_8	All	Credit	Risk_CreditVolNonQ	BR.HY	Residual	10y	CMBX	65000000	USD	65000000
C472	C472.S_CNV_9	All	Credit	Risk_CreditVolNonQ	RU.HY	Residual	1y	ABX	15000000	USD	15000000
C472	C472.S_EQV_1	All	Equity	Risk_EquityVol	ISIN:AT000089755122	1	1m		1200000	USD	1200000
C472	C472.S_EQV_2	All	Equity	Risk_EquityVol	ISIN:AT016188495495	1	3m		1000000	USD	1000000
C472	C472.S_EQV_3	All	Equity	Risk_EquityVol	ISIN:AT000089755122	1	6m		-3000000	USD	-3000000
C472	C472.S_EQV_4	All	Equity	Risk_EquityVol	ISIN:AU001159751155	2	1y		-2000000	USD	-2000000
C472	C472.S_EQV_5	All	Equity	Risk_EquityVol	ISIN:AU003186678890	2	2y		-1000000	USD	-1000000
C472	C472.S_EQV_6	All	Equity	Risk_EquityVol	ISIN:AU002189533177	5	3y		15000000	USD	15000000
C472	C472.S_EQV_7	All	Equity	Risk_EquityVol	ISIN:CA842256904411	9	5y		-400000	USD	-400000
C472	C472.S_EQV_8	All	Equity	Risk_EquityVol	ISIN:BR484898123123	10	10y		2000000	USD	2000000
C472	C472.S_EQV_9	All	Equity	Risk_EquityVol	SPX	11	15y		30000000	USD	30000000
C472	C472.S_EQV_10	All	Equity	Risk_EquityVol	SPX	11	20y		-10000000	USD	-10000000
C472	C472.S_EQV_11	All	Equity	Risk_EquityVol	VIX	12	30y		50000000	USD	50000000
C472	C472.S_EQV_12	All	Equity	Risk_EquityVol	ISIN:GB770459100599	Residual	10y		400000	USD	400000
C472	C472.S_EQV_13	All	Equity	Risk_EquityVol	ISIN:CY180666897555	Residual	30y		-500000	USD	-500000
C472	C472.S_EQV_14	All	Equity	Risk_EquityVol	ISIN:AU001159751155	2	6m		-200000	USD	-200000
C472	C472.S_EQV_15	All	Equity	Risk_EquityVol	ISIN:AU001159751155	2	1m		200000	USD	200000
C472	C472.S_EQV_16	All	Equity	Risk_EquityVol	ISIN:AT000089755122	1	2y		-1200000	USD	-1200000
C472	C472.S_EQV_17	All	Equity	Risk_EquityVol	ISIN:AT016188495495	1	2y		-1200000	USD	-1200000
C472	C472.S_CMV_1	All	Commodity	Risk_CommodityVol	Coal Europe	1	2w		4000000	USD	4000000
C472	C472.S_CMV_2	All	Commodity	Risk_CommodityVol	Coal Americas	1	1m		3000000	USD	3000000
C472	C472.S_CMV_3	All	Commodity	Risk_CommodityVol	Coal Australia	1	3m		-3000000	USD	-3000000
C472	C472.S_CMV_4	All	Commodity	Risk_CommodityVol	Crude oil Americas	2	6m		-32000000	USD	-32000000
C472	C472.S_CMV_5	All	Commodity	Risk_CommodityVol	Crude oil Asia/Middle East	2	1y		-10000000	USD	-10000000
C472	C472.S_CMV_6	All	Commodity	Risk_CommodityVol	Light Ends Americas	3	2y		5500000	USD	5500000
C472	C472.S_CMV_7	All	Commodity	Risk_CommodityVol	NA Natural Gas Gulf Coast	6	3y		30000000	USD	30000000
C472	C472.S_CMV_8	All	Commodity	Risk_CommodityVol	NA Power ERCOT	8	5y		7000000	USD	7000000
C472	C472.S_CMV_9	All	Commodity	Risk_CommodityVol	Freight Dry	10	10y		1000000	USD	1000000
C472	C472.S_CMV_10	All	Commodity	Risk_CommodityVol	Base Metals Copper	11	6m		-7000000	USD	-7000000
C472	C472.S_CMV_11	All	Commodity	Risk_CommodityVol	Precious Metals Gold	12	1y		12000000	USD	12000000
C472	C472.S_CMV_12	All	Commodity	Risk_CommodityVol	Grains Wheat	13	2y		8000000	USD	8000000
C472	C472.S_CMV_13	All	Commodity	Risk_CommodityVol	Agriculture Index	17	15y		900000	USD	900000
